Firm,year,CASH_ASSET,SIZE,MTB,LEV,DIV,CFO,VOL,RD,LIQ,CAPEX,TANG,AGE,SG
ESEA,2017,0.037664018,5.0896313,0.830591912,0.445672396,1,0.054721863,0.038138136,0,-0.05276289,0.126975913,1.043380768,13,0.510473209
PERI,2017,0.141110183,5.613226642,0.78667978,0.221540213,0,0.097070727,0.004732757,0.062736782,-0.021067267,0.086462283,0.115079901,14,-0.124068876
TX,2017,0.038813152,9.402823953,1.098242049,0.277824596,1,0.19011404,0.00201876,0.001014745,0.090533143,0.151664177,0.685298063,14,0.336881149
CHRRF,2017,0.045231943,7.613732304,1.46009527,0.651940321,1,0.140951958,0.018443188,0,-0.103071588,0.3338625,1.089525008,11,0.061312413
SUNW,2017,0.166014533,3.71715102,1.210235254,0.047585486,0,-0.143485552,0.029087099,0,-0.059955768,0.008238754,0.04753688,8,-0.10382893
ACAZF,2017,0.051817765,6.136032314,1.112868226,0.196587743,1,0.045545805,0.002339319,0,-0.010479949,0.001447375,0.916484933,11,0.008539809
FIS,2017,0.027124036,10.10712203,1.836030917,0.35742546,1,0.121018069,0.013126238,0,-0.04005384,0.059713668,0.067585757,14,-0.012769181
AIRI,2017,0.010369517,4.106849383,1.408948399,0.441790799,0,-0.069525142,0.003469932,0,0.14650646,0.018747428,0.493671303,6,-0.254741089
KRA,2017,0.030366984,7.983619788,1.302105266,0.551581622,0,0.117561066,0.00523432,0.020774224,0.098886728,0.103836725,0.506553563,10,0.123993753
HLLOF,2017,0.00214324,5.775820926,1.001956211,0.637035567,1,0.093431015,0.009426571,0,-0.116488684,0.017133517,1.173894029,12,-0.007362547
ABCAF,2017,0.136048437,2.961347847,0.517844476,0.025098323,0,-0.033999172,0.016172437,0,0.136048437,-0.042693024,0.864934796,7,-0.013423729
CODI,2017,0.021911187,7.50675825,1.131029834,0.324139443,1,0.083440504,0.005933572,0.001496382,0.150930916,0.078925871,0.157011772,13,0.297881344
PAC,2017,0.195612545,7.606957093,3.152005908,0.335351411,1,0.193366684,0.007613387,0,-0.026446888,0.097065521,0.446630612,13,0.168699432
TMPHF,2017,0.024925135,6.178367261,1.173867284,0.72318047,0,0.081863693,0.007676143,0,-0.458497138,-0.013504658,1.205970917,6,0.020809192
CESDF,2017,0,7.039368458,2.013808193,0.370201821,1,0.116286348,0.058547547,0,0.30725444,0.083796586,0.381836241,11,0.81362136
MWA,2017,0.287451323,7.137516883,2.191077406,0.381943893,1,0.122387348,0.022843625,0.01464891,0.132718748,-0.075498689,0.278470953,12,-0.274738783
VG,2017,0.036521129,6.755397491,3.184456894,0.270944623,0,0.174650423,0.025907669,0.023675877,-0.100225811,0.034094151,0.156689155,13,0.048832121
DK,2017,0.156995552,8.688656005,1.19738825,0.25911511,1,0.067276587,0.038380835,0,-0.167087882,0.225586332,0.467128319,13,0.731127468
LUNA,2017,0.558431361,4.193027835,1.253131389,0.03852136,1,0.016444438,0.01121925,0.075026494,0.108783957,-0.038929073,0.242091116,13,-0.219114692
SNCR,2017,0.258165693,6.872553917,0.954713692,0.247445906,0,0.034270378,0.010107785,0.225792261,-0.073277599,0.111054256,0.36191218,13,-0.156033561
BGRP,2017,0.192344215,6.58407152,1.114919542,0.617476112,0,0.104544845,0.024556004,0,0.016962483,0.108304457,0.291125243,2,-0.09730856
SUMXF,2017,0.004470505,5.062113905,1.263339011,0.271212735,1,0.169866518,0.027395988,0,0.153960133,0.094792432,0.484093615,11,0.115233232
PFPT,2017,0.340165755,6.882245658,5.345694251,0.20306151,0,-0.028464947,0.01515349,0.251903301,-0.309108516,0.083326751,0.147308253,7,0.372288919
ATUUF,2017,0,3.92803414,1.181385144,0.083689255,0,0.141161651,0.060083474,0,-0.073395398,0.562422501,1.312122345,5,1.108212312
CGIX,2017,0.182704276,3.955484713,1.470689952,0.211275158,0,-0.315141418,0.021984216,0.16445177,-0.114417571,0.09145746,0.262442312,9,0.076601723
NMGGF,2017,0.011696642,2.073297707,2.45160986,0.322097849,0,-0.002263866,0.093465165,0,-0.218463086,0.01848824,0.115331405,6,-0.344019729
POST,2017,0.128830998,9.382342196,1.206882578,0.603799003,1,0.084307221,0.005365949,0.003559264,0.032113027,0.068781153,0.201577866,7,0.039587809
GLOG,2017,0.082869694,8.441367961,1.1894311,0.595695562,1,0.076538154,0.007006652,0,-0.056501437,0.046867553,0.999434075,9,0.126958175
FB,2017,0.493481141,10.91680745,6.187233922,0.000851829,0,0.276016279,0.033703455,0.190736231,0.036581326,0.113056647,0.2169443,9,0.470909617
MPO,2017,0.099542527,6.533974867,0.900863415,0.186097645,0,-0.016613188,0.09024779,0,-0.028529576,0.292451404,1.131883894,9,-0.053773893
SSNT,2017,0.214656166,2.342958987,2.418487514,0.062331925,0,0.149827123,0.023616179,0,-0.257107184,0.093834038,0.204763734,6,0.021393822
PRPRF,2017,0.032048484,5.574079933,0.966378426,0.211607282,0,-0.052135237,0.054112745,0,-0.066225945,0.410273731,2.032131477,3,1.62487643
TRTC,2017,0.055454842,4.586884008,3.882079134,0.067319835,0,-0.165325702,0.030414469,0,-0.020145028,0.144976983,0.240436713,6,0.413494946
FANG,2017,0.01446998,8.958152205,1.91863821,0.190110649,0,0.120083876,0.070311543,0,-0.042629474,0.575590192,1.075988565,9,1.286273944
CSTE,2017,0.212419237,6.481557221,1.437318048,0.019184149,0,0.145892644,0.050336245,0.007079863,0.171217804,0.082546819,0.580596551,9,0.09210778
VIPS,2017,0.275597553,8.672118371,1.940906734,0.151705944,0,0.086265105,0.033743436,0,-0.100295948,0.111689863,0.218915242,7,0.374878279
TGLS,2017,0.091032051,6.148468296,1.29017938,0.479183761,1,0.118232906,0.037801318,0.007632228,0.20907265,0.076237179,0.501675214,5,0.030949196
PSX,2017,0.05736514,10.9035862,1.473039129,0.185944713,1,0.062202277,0.013729727,0.000671892,0.021408471,0.056886943,0.620588181,7,0.259555982
SNIPF,2017,0.02924949,2.582562561,1.395881029,0.070516212,0,-0.187438591,0.20628104,0,-0.012697453,0.133474416,0.029508345,6,0.147451889
ATCMF,2017,0.038238028,4.584079329,1.242580148,0.09073361,0,0.262631111,0.077308328,0,0.020068837,0.227508094,1.268891771,7,0.389111726
RRENF,2017,0,7.343171345,1.569968025,0.160928464,0,0.181880117,0.033023467,0,-0.03679657,0.380090398,1.361680144,5,0.497641994
PFMT,2017,0.143028291,5.102521437,1.024114245,0.246807268,0,0.029695444,0.060078848,0,-0.067314943,0.093562237,0.518980029,9,-0.065867289
TSRO,2017,0.745889803,6.759469865,5.945975261,0.506973561,0,-0.533515429,0.083498846,1.42724985,-0.024751069,0.018457756,0.029508345,7,3.98239743
TPNEF,2017,0.312200535,2.987044645,1.373532557,0.407777273,0,-0.472739194,0.266743893,0,-0.336309073,-0.185252434,0.332324608,5,0.643609023
NOW,2017,0.523645753,8.13091405,7.515697807,0.345341128,0,0.004379759,0.026995663,0.195298977,-0.432432759,0.077032488,0.141333304,9,0.390153131
KBSF,2017,0.320378797,4.39826901,0.517844476,0.019763867,0,-0.222801623,0.134126706,0,0.086213258,0.05353585,0.414709138,5,-0.423228155
BLMN,2017,0.050348886,7.852791667,1.747341983,0.43456837,1,0.133693523,0.006581818,0.00092563,-0.244935787,0.076317177,0.899705275,7,-0.009163486
FET,2017,0.052484753,7.694041193,1.124252766,0.231368222,0,9.29E-05,0.02530813,0,0.209026124,0.059610665,0.188703861,9,0.393075634
PANW,2017,0.399906931,8.142732442,4.63621848,0.152604485,0,-0.028211616,0.017849782,0.197207084,-0.174504843,0.051304424,0.091149696,7,0.277910773
SZSMF,2017,0.001264862,3.320384933,1.313449022,0.115536121,0,-0.877584818,0.42769375,0,-0.448194861,-0.376975362,0.922482021,6,-0.035218422
CLIR,2017,0.299687575,1.42575543,8.979792818,0.085075703,0,-0.877584818,0.477138315,4.406137022,-0.236481615,0.218697429,0.392453737,7,-0.130434783
PGTI,2017,0.075099477,6.116154784,2.465154297,0.470015603,0,0.185562733,0.011161855,0.002739292,0.152516226,0.059631134,0.395626756,13,0.114558936
HWCC,2017,0,5.26805917,1.144255536,0.379073279,0,0.038012977,0.027972843,0,0.561132409,0.021155541,0.128056731,13,0.214233844
PTCT,2017,0.488304698,5.970376244,2.372774267,0.370151639,0,-0.119008408,0.247379554,0.604222396,-0.061868542,0.052459703,0.105246226,13,1.350426214
NFYEF,2017,0,7.812617352,1.986515164,0.306284494,1,0.158533107,0.002429066,0,0.18796071,0.060768145,0.159137171,12,-0.023560341
HK,2017,0.258010367,7.404656405,1.035775319,0.248943186,1,0.067207749,0.477138315,0,-0.062431706,0.140239836,1.061306141,11,-0.101006066
AOCIF,2017,0.053752145,7.47366323,1.074850379,0.554453433,1,0.065020448,0.001785773,0,0.023554183,0.019462297,0.246945281,11,0.072617367
SEM,2017,0.023901898,8.542308349,1.301094552,0.532334042,0,0.10116856,0.007411346,0,0.037618053,0.058179899,0.300995716,10,0.036766502
ESOA,2017,0.028331942,4.072388618,0.846234458,0.403734433,1,0.061604511,0.074398827,0,0.175255976,0.209482597,0.825204014,11,-0.096378336
CNSWF,2017,0.213687634,7.960031091,6.374208526,0.145466632,1,0.283971717,0.006587151,0.140665096,-0.2920177,0.112497128,0.05625834,13,0.087746132
KBR,2017,0.119488296,8.209036266,1.422022757,0.138268917,1,0.056614045,0.035766328,0,-0.023135547,0.01034295,0.124931954,11,-0.030927835
DHXM,2017,0.171436194,7.474037369,1.158564845,0.615630313,1,0.044668091,0.032933716,0,-0.065339543,0.026544172,0.03331148,12,-0.02002841
EEYUF,2017,0.000209617,5.391115302,0.73266578,0.081910065,0,0.065655645,0.086725942,0,0.228414021,0.140283803,1.176511064,11,0.803685133
OPSSF,2017,0.45526983,3.318178026,3.850283593,0.191886997,0,-0.202535313,0.186875313,0.176374493,0.120970663,0.036653386,0.234842448,8,0.849166667
DALXF,2017,0.380416913,2.721755848,1.340974551,0.13151838,0,-0.087130927,0.024901373,0,-0.047017821,0.209114224,0.673768659,5,3.107355865
INFU,2017,0.050362219,4.232380378,1.31130936,0.419985192,0,0.16145236,0.021915188,0,0.025028673,0.165865768,0.945717977,9,0.0082273
MITL,2017,0.027537565,7.396641995,1.394187672,0.385832567,0,0.078442196,0.003387285,0.098668681,-0.019871205,0.07457835,0.127752223,9,0.072397732
INWK,2017,0.047751707,6.461497863,1.394695548,0.200615919,0,0.082180373,0.005997235,0,0.219207555,0.04032849,0.154811029,13,0.041763852
IPHS,2017,0.036657076,6.665898981,1.737996202,0.394830922,1,0.138505214,0.032789866,0.005170188,0.20115542,0.106318512,0.886610399,13,-0.004578511
ICFI,2017,0.020715962,7.012344998,1.32760492,0.185768134,0,0.104531842,0.001239382,0,0.075719542,0.027317148,0.105029926,13,0.03718261
GSL,2017,0.108512642,6.514985246,0.721873682,0.5902317,1,0.1632592,0.011113293,0,-0.078369748,-0.072651307,1.356409512,11,-0.045249005
PHNHF,2017,0.001726865,4.925962998,0.966371407,0.527869281,0,0.111375542,0.116149809,0,0.131793183,0.112108372,1.324969889,7,1.723767159
ORBC,2017,0.058518735,6.388887403,1.860519864,0.41414564,1,0.064757037,0.010462229,0.035170325,0.06628427,0.04197959,0.446474595,13,0.361328878
ALGT,2017,0.194169502,7.687152172,1.889049046,0.534315648,1,0.176196026,0.076671574,0,-0.198254071,0.160176996,0.820566134,12,0.103422214
FOLD,2017,0.57184733,6.440984817,4.269629392,0.262308939,0,-0.330588622,0.121017328,4.406137022,-0.05842998,0.004559634,0.034411761,13,4.508994958
HIL,2017,0.08782966,5.681178928,1.602023219,0.128819107,0,0.05362178,0.03584489,0,0.159487888,0.017763685,0.161820011,13,-0.062548933
ARMZF,2017,0.063287013,5.451724913,0.910145179,0.139668039,0,0.219737519,0.062149627,0,0.092983359,-0.087536456,1.858496312,12,0.005639328
HZNOF,2017,0,6.173265135,0.828526316,0.155505993,1,0.06017926,0.002983835,0,0.145388223,0.008931735,1.180166754,12,0.291497798
ALO,2017,0.218796019,5.462283998,0.861594967,0.007320644,0,0.113340548,0.195699088,0,0.04311329,0.192004583,1.754535617,9,-0.151049866
CELH,2017,0.523256243,3.29993955,8.979792818,0.12909889,1,-0.2972963,0.097351348,0.00580688,0.23599277,0.002581978,0.029508345,10,0.588858135
HBI,2017,0.061142822,8.838519157,1.992640465,0.574857918,1,0.150593312,0.002345738,0.010114797,0.172022872,0.017037249,0.23749738,13,0.073522954
TAOP,2017,0.086638859,3.628040747,2.438903265,0.207710088,0,0.063869922,0.200929691,0.221617461,-0.12633173,0.239140253,0.742129175,11,0.784284873
SFLY,2017,0.43518048,7.336155358,1.688071247,0.461735731,0,0.125440448,0.007562936,0.141474304,-0.285186995,0.080046912,0.405100339,13,0.049353567
WONEF,2017,0.090029777,4.605949882,1.107420612,0.696416795,0,0.069695637,0.022930007,0,0.091068966,0.250644497,1.42317992,11,0.155006819
FSLR,2017,0.437035846,8.834118628,1.28479599,0.062425951,0,0.048733622,0.022090644,0.03011331,0.026580665,0.043912005,0.406485628,12,-0.003389661
PIRGF,2017,0.241989195,6.285288345,1.63680302,0.044961136,0,0.185917755,0.058059827,0,-0.04173352,0.137341391,0.912833873,11,0.732469603
GORO,2017,0.197121642,4.889770013,2.040635556,0.02868578,1,0.335434801,0.113066542,0,0.009622112,0.312180736,0.942786425,10,0.323560864
GSAT,2017,0.093227896,7.029322258,2.206031525,0.455181025,0,0.022803328,0.006742197,0.033729806,-0.114398303,0.060937867,1.372717653,13,0.163110024
WCRS,2017,0.547484747,4.646734305,0.78580302,0.009007713,1,0.046132151,0.110266627,0,-0.145706228,0.045614136,0.161860635,5,0.112962166
INFI,2017,0.807514093,4.083502667,1.931963506,0.101090088,0,-0.584890401,0.253341785,3.471666667,-0.182265429,-0.376975362,0.030832477,11,-0.655799623
DAC,2017,0.023341513,8.001822588,0.869576423,0.72318047,0,0.101368003,0.006875498,0,-0.458497138,0.040083767,1.191791377,13,-0.093513963
BDIMF,2017,0.005794915,6.065864441,0.780642082,0.267023289,1,0.060348809,0.012050131,0,0.000287773,0.127522946,1.854848629,11,0.00513785
WLDN,2017,0.104391628,4.928499286,2.013201372,0.024114871,0,0.137574907,0.000429617,0,0.089801117,0.043250441,0.113496222,12,0.308273627
PRIM,2017,0.135684935,7.135480319,1.670863642,0.206366764,1,0.137821524,0.036941479,0,0.073316132,0.107832035,0.489662669,10,0.208457903
AWI,2017,0.085188151,7.535563618,2.481742514,0.453803042,0,0.132746197,0.003848388,0.019471799,0.117107019,-0.104830531,0.459727782,13,-0.276144188
WFCF,2017,0.258526347,2.590842,5.744912675,0.00629638,0,0.079004572,0.010448893,0,0.019713665,0.075406641,0.153361817,5,0.330004305
IPGP,2017,0.471498423,7.769486335,4.996720155,0.020691476,0,0.267345512,0.021058046,0.07159542,0.185425736,0.085279786,0.314256386,13,0.400245286
CSIQ,2017,0.200257164,8.680947947,0.992195333,0.537303466,0,0.054513469,0.019390138,0.008487807,-0.204112926,0.06740325,0.218784823,13,0.188328185
EBS,2017,0.167570542,6.975606432,2.29274677,0.012574215,0,0.172328505,0.000507877,0.173629324,0.192473225,0.087975586,0.504187044,13,0.147491111
PBSV,2017,0.527024609,3.106826321,0.608939597,0.003310962,0,-0.043892617,0.037548585,0,0.278076063,0.038299776,0.209530201,10,-0.202589958
MPMQ,2017,0.064041222,7.907283609,1.154008097,0.451969084,0,0.105631211,0.030735792,0.027456027,0.112992271,0.131762974,0.570482149,9,0.043887147
NOA,2017,0.02133749,5.949715039,1.036269458,0.35719052,1,0.154176789,0.015145479,0,0.005379988,0.213098602,1.300601599,12,0.372347312
OMAB,2017,0.167760378,6.583510185,3.323480312,0.326267196,1,0.249067522,0.017526899,0,0.000846388,0.046551316,0.214109779,13,0.348529761
CHHE,2017,0.720523703,3.730573069,0.639210608,0.124883102,0,0.01371604,0.001395085,0,-0.08433446,0.021796993,0.160851737,7,-0.184853524
KNDI,2017,0.036755161,6.082978895,1.236490522,0.209559855,0,-0.041762769,0.012527593,0.268741793,0.085772689,0.074961274,0.23705037,10,-0.206089952
IGXT,2017,0.373012855,2.576193596,4.736631171,0.605689511,0,-0.133718719,0.068569036,0.561693936,-0.071271012,0.165360919,0.613295809,6,-0.004789272
AIMC,2017,0.056474887,6.825087546,2.159843677,0.299754415,1,0.13836532,0.019233518,0.027869247,0.177782822,0.084934998,0.411975361,13,0.23674648
TAST,2017,0.050578318,6.365635047,1.44966656,0.484120761,1,0.143245047,0.018931088,0,-0.08413555,0.198383874,0.969637876,12,0.153615527
III,2017,0.126445987,5.415033166,1.525485852,0.508707065,0,0.111986119,0.043398039,0,0.098843211,0.067721125,0.070893397,11,0.245058869
MLCO,2017,0.174634201,9.093250896,2.274459228,0.433594235,1,0.129081481,0.021975308,0,-0.156559104,0.111347697,0.92727061,13,0.169364889
FFHL,2017,0.134230213,4.376197176,0.693594518,0.51977117,0,0.018306406,0.011182463,0.032564177,-0.458497138,0.198843277,1.708279374,13,0.221693599
HQCL,2017,0.142800318,7.724269873,1.056758605,0.571024485,0,0.035578538,0.064882977,0.010964411,-0.13930876,0.103155662,0.455582074,13,-0.097695701
CLNE,2017,0.225618503,6.674450275,0.849555923,0.328429169,0,-0.012500126,0.041625253,0,-0.097325208,-0.075875855,0.802748285,12,-0.151635639
MLNX,2017,0.195268821,7.245607991,2.621920575,0.051900446,0,0.072348627,0.021098409,0.423522358,0.026058288,0.037352686,0.153478694,13,0.007457743
AVNW,2017,0.23898254,5.027662833,1.176155228,0.058986997,0,0.036991401,0.104239958,0.077246831,0.013789849,0.039095271,0.459633232,12,-0.099802747
PRTS,2017,0.028391825,4.612125939,1.466745318,0.096844029,1,0.112723192,0.002398462,0,0.107003118,0.024737333,0.477079982,13,-0.000675295
DRGDF,2017,0.055553481,8.014991937,1.044611867,0.110734191,0,0.112347219,0.013317014,0,0.01410549,0.044102334,1.131292455,11,0.002419058
IMMY,2017,0.176401723,3.174589503,2.356528829,0.640799431,0,-0.434753523,0.057256543,0.015425413,-0.04962997,0.087218297,0.375088849,8,0.342593521
CEL,2017,0.145884421,7.469844577,1.351381421,0.565139249,0,0.138163542,0.005884979,0,-0.032199684,0.18499499,0.930179202,13,0.065312214
JASO,2017,0.119034479,8.071466869,0.786082526,0.341728936,0,0.078922292,0.003001294,0.008145676,-0.118430131,0.157224932,0.518279278,12,0.333110531
ARAY,2017,0.267728507,6.007495364,1.77140657,0.404884565,0,0.020223193,0.005936347,0.130201297,-0.207425504,0.051109077,0.253557511,12,-0.038580742
ROYE,2017,0.096747503,5.706904263,0.876086769,0.123154936,0,-0.018724787,0.008966988,0,0.006446511,0.575590192,0.791744479,3,0.578570965
UFS,2017,0.026669225,8.558718938,1.119283561,0.216807368,1,0.109363008,0.001844716,0,0.149079048,0.125863392,1.735226401,13,0.011573166
BLIN,2017,0.042565299,2.866363633,0.938746941,0.1422637,1,-0.031753258,0.036459326,0.097403793,-0.014169465,-0.30581005,0.065099869,12,0.025039321
ITP,2017,0.041180151,5.3890215,0.517844476,0.144244688,0,0.106315842,0.021256562,0.000273448,-0.049267315,0.12343999,1.217814593,10,-0.131515084
SUMR,2017,0.006946853,4.585273554,1.145904315,0.507079465,0,0.068224013,0.012169396,0,0.345965521,0.046251148,0.43701928,12,-0.022945741
SD,2017,0.090483706,7.020750873,0.920692784,0.033495084,0,0.146605968,0.477138315,0,-0.093892877,0.318492677,1.250020766,11,-0.08913872
BR,2017,0.086100705,8.055094238,4.031548035,0.349895231,1,0.213410375,0.008539693,0,-0.008413233,0.059591085,0.180043177,11,0.42996203
SPCB,2017,0.038746817,3.992644007,1.475640799,0.05203144,0,-0.091497841,0.184354968,0.217592593,0.135669213,0.085796524,0.08443116,12,0.661123596
TYPE,2017,0.180228115,6.265396265,2.285162817,0.176789279,1,0.049616957,0.018478495,0.159731794,-0.035753255,0.031839179,0.059399297,12,0.15900433
CNK,2017,0.116877545,8.405343444,1.595376472,0.4616845,1,0.150044745,0.002080511,0,-0.07468083,0.113957324,0.744502049,12,0.024935889
CAI,2017,0.014573721,7.795811955,1.005607352,0.700633887,0,0.086578681,0.002277897,0,-0.063780395,0.162838493,1.034415706,12,0.176111077
TTGT,2017,0.194122505,5.154267996,2.511912409,0.186101438,0,0.086886221,0.012860805,0.075675228,0.057781705,0.052549821,0.202149345,12,0.018110199
CAVM,2017,0.088401051,7.371064677,4.157945342,0.404598178,0,0.129373162,0.060965303,0.384079356,0.108598934,0.202182688,0.226608151,12,0.631021326
PODD,2017,0.538793061,6.705325704,5.732811015,0.693207419,0,0.007918026,0.001063404,0.160537165,0.013578306,0.10470233,0.195217841,12,0.263710901
INFN,2017,0.236639616,7.01900144,1.251224807,0.129669759,0,-0.074640099,0.081699751,0.302804362,0.007852049,0.1002541,0.345266492,12,-0.148707959
